INVOICE,INV DATE,ITEM NO.,ITEM NAME,INV QTY.,UNIT,UNIT PRICE,AMOUNT,CUR,LOCATION,W/H,CUSTOMER,C/O NO.,C/O QTY.,C/O BAL.,OPERATOR,OPERATOR NAME,QA/FN NO.,QA DATE,ITEM NO.,ITEM NAME,QTY.,LOCATION,VENDOR,W/H,OPERATOR,OPERATOR NAME,M/O NO.,ISS DATE,ITEM NO.,ITEM NAME,QTY.,TYPE,LOCATION,W/H,OPERATOR,OPERATOR NAME,LEVEL,,REF TYPE,REF NO.,ITEM NO.,ITEM NAME,ISS DATE,QTY.,TYPE,LOCATION,W/H,LOT NO.,OPERATOR,OPERATOR NAME,NO.,PROCESS,PROCESS NAME,MACHINE,MODEL,PRO DATE,SHIF,GROUP DIE,LOCATION,IN QTY.,GOOD QTY.,NG QTY.,NG (%),YIELD (%),LOT NO.,MATERIAL LOT,REMARK#1,REMARK#2,TAG NO.,OPERATOR,OPERATOR NAME,NO,NG CODE,NG NAME,NG QTY.,NG (%),MATLOT,DATE,ITEM NO.,ITEM NAME,DOCUMENT,IN-QTY.,UNIT,PRICE,AMOUNT,CUR,TR,LOCATION,W/H,VENDOR,P/O NO.,P/O-QTY.,P/O-BAL.,OPERATOR,OPERATOR NAME
9832-873-7464B4,7/8/2025,1110-219-1370B7,MASKED_ITEM_87,404,PCS,40.72,28.65,BT,IL,P,MASKED_71408,4EE8DA1,255,0,OP_J22TQMANO,MRS.JO7B558W_0799,BD330D4DF22,15/8/2025,8356-790-5273B3,MASKED_ITEM_87,207,S1,,P,OP_BQINLKVL7,MR.9HQUK4D9_9941,BD330D4DF22,25/8/2025,5904-078-2756B7,MASKED_ITEM_87,32,F,S3,P,OP_PZB2TM0JY,MS.D4INH20W_1125,-1,,C,BD330D4DF22,4892-764-1068B7,MASKED_ITEM_87,5/8/2025,43,F,ZONE_Z,Q,BIKV8767,OP_8VC497FNW,MRS.QUTLZT4W_6994,1,6179,MASKED_PROCESS_86,MASKED_MACHINE_86,MASKED_MODEL_86,4/8/2025,M,,,130,271,60,10.84,93.77,,,,,K5XA8020,,,4,BM23,,217,90.86,,,,,,,,,,,,,,,,,,,
6410-153-2234B7,25/8/2025,7150-931-9349B3,MASKED_ITEM_88,100,PCS,59.15,70.3,BT,S3,F,MASKED_15605,4EE8DA1,423,0,OP_1803TD1O6,MRS.PKQVC5AO_7343,BD330D4DF22,16/8/2025,8665-945-7025B3,MASKED_ITEM_88,385,S2,,P,OP_I7EJ9CYXB,MRS.N1CZFE47_2740,BD330D4DF22,1/9/2025,3083-870-3312B3,MASKED_ITEM_88,312,F,ZONE_Z,Q,OP_9QS7M7H8G,MS.NGN6YYEX_7357,-1,,F,BD330D4DF22,5797-488-0580B3,MASKED_ITEM_88,17/8/2025,362,M,S2,Q,PNE53216,OP_GKX951DBO,MRS.WP4X0P4B_7665,2,5808,MASKED_PROCESS_87,MASKED_MACHINE_87,MASKED_MODEL_87,27/8/2025,N,,,226,11,47,50.66,31.63,,,,,8TC59215,,,,,,,,,,,,,,,,,,,,,,,,,,
0708-907-3868B3,6/8/2025,9059-725-7758B7,MASKED_ITEM_89,207,PCS,90.62,77.45,BT,S3,Q,MASKED_56199,4EE8DA1,414,0,OP_0J4VNVYTR,MRS.06S4GA3T_1547,BD330D4DF22,30/8/2025,0750-892-1203B3,MASKED_ITEM_89,444,IL,,F,OP_4J8AXRKRM,MS.KKTPCPEG_9840,BD330D4DF22,18/8/2025,1307-089-1765B7,MASKED_ITEM_89,152,M,S1,P,OP_2OI2L0FNB,MR.4WGRRND7_6158,-1,,F,BD330D4DF22,5169-833-1744B4,MASKED_ITEM_89,12/8/2025,13,F,IL,Q,BRQP0447,OP_5U0H1EV4I,MS.SVXE66YN_8101,3,6492,MASKED_PROCESS_88,MASKED_MACHINE_88,MASKED_MODEL_88,11/8/2025,D,,,233,150,156,84.98,80,,,,RMK_EXDB,VWKD7851,,,,,,,,,,,,,,,,,,,,,,,,,,
4529-273-4430B4,14/8/2025,0732-059-1487B3,MASKED_ITEM_90,237,PCS,39.09,88.05,BT,S3,Q,MASKED_10787,4EE8DA1,325,0,OP_A29YJ6OXG,MRS.96TTRNRL_2857,BD330D4DF22,1/8/2025,7443-638-2068B7,MASKED_ITEM_90,71,S1,,P,OP_1V9P22SDP,MR.BTI6PBKK_3668,BD330D4DF22,15/8/2025,9712-323-1256B7,MASKED_ITEM_90,178,C,S3,Q,OP_5DMFMED1E,MR.1A7DNPKI_9697,-1,,M,BD330D4DF22,8237-298-6394B4,MASKED_ITEM_90,21/8/2025,133,F,S3,F,M45G0952,OP_PWXR7NTKQ,MRS.3UW6IMJB_4066,4,5967,MASKED_PROCESS_89,MASKED_MACHINE_89,MASKED_MODEL_89,20/8/2025,N,,,182,230,255,41.05,66.16,,SK9M6252,RMK_QJU7,RMK_UWUX,NQQ39570,,,,,,,,,,,,,,,,,,,,,,,,,,
9469-142-4854B4,4/8/2025,9261-066-1848B4,MASKED_ITEM_91,109,PCS,95,26.96,BT,S3,Q,MASKED_54235,4EE8DA1,372,0,OP_J0QDHR8XW,MS.LEYZ8NLQ_2998,BD330D4DF22,4/8/2025,7532-282-8520B4,MASKED_ITEM_91,293,ZONE_Z,,Q,OP_VN6YEP52S,MR.GAS00J6E_2707,BD330D4DF22,28/8/2025,4279-394-4974B4,MASKED_ITEM_91,448,C,S2,P,OP_1ZH20W097,MS.XSE9MSFE_9395,-1,,M,BD330D4DF22,6511-758-9175B3,MASKED_ITEM_91,2/8/2025,482,C,IL,P,J8LE8382,OP_C1Z5TZ10I,MRS.68S9VT53_3363,5,6936,MASKED_PROCESS_90,MASKED_MACHINE_90,MASKED_MODEL_90,14/8/2025,N,,,15,461,335,2.84,6.62,,YFO86103,RMK_0FJ9,RMK_YL9Q,JBN01425,,,1,TO79,,207,77.74,,,,,,,,,,,,,,,,,,,
7754-809-0432B4,26/8/2025,7841-845-4582B7,MASKED_ITEM_92,481,PCS,92.5,71.46,BT,ZONE_Z,P,MASKED_54168,4EE8DA1,258,0,OP_8VYWCZF43,MRS.2ADI7TLZ_3194,BD330D4DF22,20/8/2025,2088-368-3618B4,MASKED_ITEM_92,455,S2,,P,OP_1A4VLK0PL,MR.QYXRX56C_2262,BD330D4DF22,1/8/2025,1938-763-2314B7,MASKED_ITEM_92,113,F,ZONE_Z,Q,OP_W1R0XDPF7,MRS.5C77Q0PT_9637,-1,,F,BD330D4DF22,0724-237-6533B7,MASKED_ITEM_92,6/8/2025,325,M,ZONE_Z,Q,FMSQ5815,OP_V3VJ8H5RU,MRS.F9FNCHMR_2365,6,5192,MASKED_PROCESS_91,MASKED_MACHINE_91,MASKED_MODEL_91,12/8/2025,D,,,166,294,99,83.71,4.29,,OIVR2206,RMK_ON11,RMK_3Y4O,TVZV5083,,,1,3K60,,414,72.18,,,,,,,,,,,,,,,,,,,
6022-041-0125B3,19/8/2025,7766-062-0848B3,MASKED_ITEM_93,198,PCS,88.85,55.4,BT,S1,F,MASKED_97789,4EE8DA1,334,0,OP_5PFXQY2P9,MS.EO1UI476_7284,BD330D4DF22,22/8/2025,0776-491-5806B4,MASKED_ITEM_93,33,ZONE_Z,,P,OP_9FVB87F96,MS.U4MKHPMJ_2515,BD330D4DF22,19/8/2025,1836-248-4304B7,MASKED_ITEM_93,332,C,S1,F,OP_13MSTL7HK,MR.DZUPG90E_5633,-1,,F,BD330D4DF22,6450-772-2071B7,MASKED_ITEM_93,10/8/2025,306,F,IL,P,X9UO0797,OP_8QLKDSUJY,MRS.J2UUDU3Q_5252,6,6244,MASKED_PROCESS_92,MASKED_MACHINE_92,MASKED_MODEL_92,5/8/2025,N,,,468,415,102,50.11,81.46,,PB0K1844,RMK_9B4Y,RMK_K2QU,0C9C5020,,,2,BZ88,,310,79.72,,,,,,,,,,,,,,,,,,,
5529-126-3005B7,13/8/2025,4866-903-4216B3,MASKED_ITEM_94,69,PCS,22.16,80.09,BT,S2,Q,MASKED_04652,4EE8DA1,445,0,OP_8HNL0AGKM,MR.H3WXIGKS_2026,BD330D4DF22,1/9/2025,0550-814-3711B3,MASKED_ITEM_94,367,S3,,P,OP_EGMM06EPB,MS.ZJ3T43DT_0448,BD330D4DF22,3/8/2025,6121-991-3091B3,MASKED_ITEM_94,245,F,ZONE_Z,P,OP_885VRVZUA,MS.O119OLVY_3390,-1,,C,BD330D4DF22,2931-931-5235B4,MASKED_ITEM_94,12/8/2025,462,M,S3,Q,CMR82679,OP_M89AKQ883,MRS.KLYUY6R6_4520,7,5381,MASKED_PROCESS_93,MASKED_MACHINE_93,MASKED_MODEL_93,7/8/2025,D,,,277,51,499,1.26,37.92,,2IWB9531,RMK_OCLK,RMK_F5QR,YIJ77907,,,1,KF58,,232,79.4,,,,,,,,,,,,,,,,,,,
2991-120-1671B7,15/8/2025,0360-798-1940B3,MASKED_ITEM_95,17,PCS,51.52,45.1,BT,S1,Q,MASKED_39919,4EE8DA1,49,0,OP_6B9OF9UBA,MR.NCDK3VEC_9198,BD330D4DF22,15/8/2025,8024-400-7049B7,MASKED_ITEM_95,437,S2,,F,OP_3LN14K9XO,MRS.8P8JZWT2_3888,BD330D4DF22,19/8/2025,5458-727-4877B4,MASKED_ITEM_95,83,M,ZONE_Z,F,OP_IWZEZ26OJ,MRS.A9SNVOMW_1831,-1,,F,BD330D4DF22,6696-423-3781B7,MASKED_ITEM_95,15/8/2025,420,F,S1,P,A5Y27655,OP_W4RHJRDJJ,MS.QWBNJ8EE_0706,8,6480,MASKED_PROCESS_94,MASKED_MACHINE_94,MASKED_MODEL_94,14/8/2025,D,,,339,252,202,59.19,19.52,,FWSI9884,RMK_LJFL,RMK_C3DB,RN0F0209,,,,,,,,,,,,,,,,,,,,,,,,,,
1335-394-7011B3,18/8/2025,4245-011-1237B7,MASKED_ITEM_96,377,PCS,78.75,73.88,BT,S1,Q,MASKED_78918,4EE8DA1,252,0,OP_DPYXY8KCU,MR.1OBBY4RQ_8366,BD330D4DF22,16/8/2025,1186-728-1410B3,MASKED_ITEM_96,220,ZONE_Z,,P,OP_RSY3HP8CV,MR.6LZ45WGV_2289,BD330D4DF22,6/8/2025,9706-441-7360B7,MASKED_ITEM_96,337,M,S1,P,OP_V8K3MH315,MR.XBRGRLK9_3000,-1,,F,BD330D4DF22,9428-337-0481B7,MASKED_ITEM_96,13/8/2025,100,M,ZONE_Z,F,P9KT8133,OP_C2Q1H9712,MR.NRR8IZUJ_5892,9,5998,MASKED_PROCESS_95,MASKED_MACHINE_95,MASKED_MODEL_95,24/8/2025,D,,,14,58,94,21.44,29.4,,G9460773,RMK_6BI9,RMK_RSVG,PHA54649,,,,,,,,,,,,,,,,,,,,,,,,,,
6293-939-9684B7,2/8/2025,2198-575-8286B4,MASKED_ITEM_97,375,PCS,68.98,73.75,BT,IL,Q,MASKED_27586,4EE8DA1,209,0,OP_T8VMN617G,MS.6MR2V3MA_7862,BD330D4DF22,5/8/2025,7821-918-7647B3,MASKED_ITEM_97,147,IL,,Q,OP_M2QQ4P2TP,MS.MPHIU6B9_7307,BD330D4DF22,18/8/2025,1092-308-4749B3,MASKED_ITEM_97,377,F,S1,Q,OP_4R0XQ6WMH,MS.TSIFPDFR_3852,-1,,C,BD330D4DF22,1792-375-9040B7,MASKED_ITEM_97,24/8/2025,346,M,S3,F,U0UH7341,OP_ZLPYJGM61,MRS.OKL826ND_6056,10,6033,MASKED_PROCESS_96,MASKED_MACHINE_96,MASKED_MODEL_96,18/8/2025,N,,,73,172,310,14.23,41.89,,UOH56457,RMK_954R,RMK_L7IT,DJGM2326,,,,,,,,,,,,,,,,,,,,,,,,,,
9654-447-2518B3,14/8/2025,3098-673-5841B3,MASKED_ITEM_98,320,PCS,63.49,43.71,BT,S3,Q,MASKED_24199,4EE8DA1,277,0,OP_6JHZW2KXS,MS.MJK7I97M_6281,BD330D4DF22,31/8/2025,9771-417-0234B4,MASKED_ITEM_98,249,IL,,F,OP_29VOGPGCJ,MRS.W11GI362_6453,BD330D4DF22,12/8/2025,6051-266-2262B7,MASKED_ITEM_98,71,C,S1,F,OP_5IKHCH5UB,MS.HEWHM8C1_7148,-1,,M,BD330D4DF22,2939-349-8710B7,MASKED_ITEM_98,29/8/2025,91,M,S2,P,O4U21887,OP_EC8UAIFI9,MR.T2193SRF_1491,11,5014,MASKED_PROCESS_97,MASKED_MACHINE_97,MASKED_MODEL_97,14/8/2025,D,,,49,101,105,96.78,6.58,,YY116281,RMK_F620,RMK_SWK2,1P754072,,,1,EL57,,205,6.93,,,,,,,,,,,,,,,,,,,
4644-809-3593B3,31/8/2025,0196-449-4821B7,MASKED_ITEM_99,200,PCS,54.03,93.18,BT,IL,F,MASKED_89230,4EE8DA1,452,0,OP_6IFHK9KK9,MRS.VPFN4Q8K_7133,BD330D4DF22,28/8/2025,8970-334-4423B3,MASKED_ITEM_99,154,IL,,Q,OP_8E2B4008L,MR.RJCPOEWX_4696,BD330D4DF22,8/8/2025,2573-210-7629B7,MASKED_ITEM_99,248,C,S2,Q,OP_NDUGWTQOM,MRS.UUFPVQCJ_7389,-1,,M,BD330D4DF22,3270-291-6164B4,MASKED_ITEM_99,22/8/2025,57,M,IL,F,FHFT8597,OP_KRT13RFS4,MS.277DVJFX_7896,11,6289,MASKED_PROCESS_98,MASKED_MACHINE_98,MASKED_MODEL_98,4/8/2025,N,,,136,489,401,9.18,43.99,,IQP91259,RMK_RGHF,RMK_XP7U,G52R5894,,,2,C007,,35,74.01,,,,,,,,,,,,,,,,,,,
3058-732-0339B3,6/8/2025,5012-334-7300B7,MASKED_ITEM_100,208,PCS,80.44,77.64,BT,S3,P,MASKED_60225,4EE8DA1,447,0,OP_CQPIN86GA,MRS.PNALPJJN_1364,BD330D4DF22,14/8/2025,8218-245-4608B7,MASKED_ITEM_100,440,S3,,P,OP_ONO4IO6XY,MR.P64769UI_7708,BD330D4DF22,16/8/2025,6365-807-2155B3,MASKED_ITEM_100,386,F,S1,F,OP_M943V6UYK,MS.1037RMLF_3375,-1,,C,BD330D4DF22,0261-249-9384B7,MASKED_ITEM_100,5/8/2025,492,C,IL,F,8XYO2986,OP_B1FRYAKST,MS.S7ZM2ZA4_9773,12,5495,MASKED_PROCESS_99,MASKED_MACHINE_99,MASKED_MODEL_99,15/8/2025,D,,,12,279,273,28.17,59.88,,8V2C5198,RMK_M0AL,RMK_ANJF,IOIM2954,,,,,,,,,,,,,,,,,,,,,,,,,,
9227-686-0678B7,12/8/2025,5723-562-2414B7,MASKED_ITEM_101,376,PCS,59.85,93.73,BT,S3,P,MASKED_19948,4EE8DA1,41,0,OP_14JDQKIAR,MR.GKUTW2IL_9719,BD330D4DF22,15/8/2025,5810-881-0048B4,MASKED_ITEM_101,114,S2,,Q,OP_74NSFBF4F,MR.DDBPOLCD_6453,BD330D4DF22,1/8/2025,5149-063-5985B7,MASKED_ITEM_101,363,F,S1,P,OP_9ULEIHW9I,MS.6SDZV3FC_1799,-1,,M,BD330D4DF22,4241-370-3979B4,MASKED_ITEM_101,26/8/2025,249,C,IL,P,7JR76624,OP_JDARQMUQQ,MR.XUXCZER7_9849,13,6152,MASKED_PROCESS_100,MASKED_MACHINE_100,MASKED_MODEL_100,14/8/2025,N,,,464,188,388,12.63,14.25,,90UW5764,RMK_SJ64,RMK_742N,T9Y21289,,,,,,,,,,,,,,,,,,,,,,,,,,
3509-117-8887B4,29/8/2025,8965-783-7316B4,MASKED_ITEM_102,294,PCS,78.27,44.63,BT,S2,P,MASKED_77482,4EE8DA1,133,0,OP_NQGIH43TU,MR.F29RWUER_1284,BD330D4DF22,24/8/2025,5909-049-8332B3,MASKED_ITEM_102,108,ZONE_Z,,F,OP_TUGML5ML9,MR.VB3FN1PT_3942,BD330D4DF22,1/8/2025,8450-899-5760B7,MASKED_ITEM_102,296,F,S1,Q,OP_PLU864F10,MR.UWHR1HV6_3767,-1,,C,BD330D4DF22,7302-396-9249B4,MASKED_ITEM_102,4/8/2025,381,F,S3,Q,ALEV6180,OP_0YEVIJJD7,MR.HHMWX1UJ_6458,14,6565,MASKED_PROCESS_101,MASKED_MACHINE_101,MASKED_MODEL_101,18/8/2025,M,,,235,340,365,99.83,10.31,,JTB15919,RMK_ENNV,RMK_ZUGK,NA6V5419,,,1,8709,,372,39.13,,,,,,,,,,,,,,,,,,,
8268-864-4271B7,11/8/2025,5915-644-8323B4,MASKED_ITEM_103,431,PCS,24.95,51.98,BT,IL,F,MASKED_12332,4EE8DA1,87,0,OP_4Q9YDNUXI,MRS.R9FHFSCN_6942,BD330D4DF22,16/8/2025,7976-360-4187B4,MASKED_ITEM_103,273,ZONE_Z,,Q,OP_YWHCHMZQN,MRS.4PTEP30A_5113,BD330D4DF22,18/8/2025,2093-272-8335B3,MASKED_ITEM_103,19,C,IL,F,OP_JVJYCFQIM,MR.EGEK3P3F_1206,-1,,M,BD330D4DF22,2634-658-5579B3,MASKED_ITEM_103,10/8/2025,105,F,ZONE_Z,F,K5C77371,OP_E8I3TIEZA,MS.LM9A3JNE_4717,14,6700,MASKED_PROCESS_102,MASKED_MACHINE_102,MASKED_MODEL_102,29/8/2025,D,,,256,88,370,16.7,19.71,,BAJN3116,RMK_YK1M,RMK_2JB2,YJKU0221,,,2,4411,,427,56.73,,,,,,,,,,,,,,,,,,,
0211-632-9405B4,12/8/2025,4067-487-7479B4,MASKED_ITEM_104,256,PCS,64.43,25.15,BT,ZONE_Z,P,MASKED_04712,4EE8DA1,137,0,OP_AXYBGQXYJ,MRS.JOGPN75N_6643,BD330D4DF22,29/8/2025,3924-729-2972B3,MASKED_ITEM_104,303,IL,,P,OP_DOPA68N7K,MRS.JVLK8FIG_9422,BD330D4DF22,10/8/2025,6217-473-7235B3,MASKED_ITEM_104,17,M,ZONE_Z,Q,OP_8DSXB243D,MRS.82GDQFIJ_4851,-1,,F,BD330D4DF22,1030-966-5321B7,MASKED_ITEM_104,24/8/2025,18,F,IL,F,Z5967793,OP_J9LANSKLW,MR.F5DIJFSW_3330,14,5269,MASKED_PROCESS_103,MASKED_MACHINE_103,MASKED_MODEL_103,13/8/2025,M,,,121,373,469,93.12,45.19,,5GJK3108,RMK_VUL3,RMK_IWDP,GRR69343,,,3,I938,,144,11.72,,,,,,,,,,,,,,,,,,,
6489-168-6205B4,29/8/2025,7044-282-6080B3,MASKED_ITEM_105,19,PCS,57.1,55.48,BT,S1,Q,MASKED_35450,4EE8DA1,471,0,OP_3JZ6DS8P9,MR.I1QHZV2P_0226,BD330D4DF22,26/8/2025,7468-358-3349B3,MASKED_ITEM_105,134,S1,,F,OP_O2SY5FVNU,MR.SN76VW6O_5819,BD330D4DF22,27/8/2025,3892-265-4191B7,MASKED_ITEM_105,199,F,IL,F,OP_R2PLWMVQB,MR.65ZAAVMW_0888,-1,,C,BD330D4DF22,4285-912-0138B7,MASKED_ITEM_105,8/8/2025,113,F,S1,Q,2H091638,OP_JBQDYS9EI,MR.UUYF85IN_2296,14,5085,MASKED_PROCESS_104,MASKED_MACHINE_104,MASKED_MODEL_104,12/8/2025,D,,,196,106,112,19.07,60.61,,SWQI0086,RMK_LER4,RMK_GFYL,FVH59082,,,4,8Z89,,152,51.94,,,,,,,,,,,,,,,,,,,
3800-672-7370B4,27/8/2025,0802-469-2818B7,MASKED_ITEM_106,185,PCS,94.09,35.74,BT,S1,F,MASKED_33539,4EE8DA1,230,0,OP_PMO1TOJG1,MRS.Q029XB0N_2256,BD330D4DF22,19/8/2025,0726-546-1085B4,MASKED_ITEM_106,10,S2,,P,OP_BY3AZRACN,MS.Z2D7PC2I_6018,BD330D4DF22,1/9/2025,8408-544-4578B7,MASKED_ITEM_106,349,M,S3,Q,OP_R4NU6CY49,MRS.891AZA64_3673,-1,,F,BD330D4DF22,2151-293-0384B7,MASKED_ITEM_106,13/8/2025,336,M,S1,P,PNE61934,OP_DKMXWB1U3,MRS.8GRKGEVM_8585,14,5640,MASKED_PROCESS_105,MASKED_MACHINE_105,MASKED_MODEL_105,6/8/2025,N,,,132,274,426,65.31,88.43,,05ZT4144,RMK_TB4R,RMK_WDUX,KJ4B2561,,,5,ME08,,142,18.84,,,,,,,,,,,,,,,,,,,
1425-797-8363B4,24/8/2025,0833-624-8512B7,MASKED_ITEM_107,58,PCS,97.06,42.5,BT,ZONE_Z,P,MASKED_46550,4EE8DA1,282,0,OP_LWF2XSPNW,MR.1K1SWGIL_9656,BD330D4DF22,17/8/2025,9085-405-0009B7,MASKED_ITEM_107,233,IL,,F,OP_QV88V4KYQ,MS.MTJV1IDZ_7898,BD330D4DF22,27/8/2025,9865-452-3517B3,MASKED_ITEM_107,313,F,S1,Q,OP_U5RWK422Z,MS.I0YMIW5Y_9875,-1,,C,BD330D4DF22,8332-120-5816B4,MASKED_ITEM_107,1/9/2025,140,M,S3,F,1T8O2571,OP_J2TCNZR2H,MR.C9ESK8IY_6821,14,6987,MASKED_PROCESS_106,MASKED_MACHINE_106,MASKED_MODEL_106,3/8/2025,M,,,256,31,44,6.9,78.45,,YG7P1735,RMK_UGHY,RMK_AKT4,87LJ3233,,,6,KL63,,31,65.29,,,,,,,,,,,,,,,,,,,
3926-979-3142B4,3/8/2025,0069-295-5025B7,MASKED_ITEM_108,490,PCS,36.4,63,BT,S3,F,MASKED_01559,4EE8DA1,403,0,OP_B5JHD0E5C,MS.3QEK953W_5819,BD330D4DF22,13/8/2025,9077-842-0700B3,MASKED_ITEM_108,486,ZONE_Z,,Q,OP_16011A6RQ,MS.K5U9E7S4_3964,BD330D4DF22,5/8/2025,7507-763-5997B3,MASKED_ITEM_108,92,M,IL,Q,OP_JRWG1S9GV,MR.KICB786Q_3834,-1,,F,BD330D4DF22,1919-025-0420B4,MASKED_ITEM_108,29/8/2025,48,F,S2,P,90BV4995,OP_77T5ODPVV,MRS.82Z7PY96_5803,14,5043,MASKED_PROCESS_107,MASKED_MACHINE_107,MASKED_MODEL_107,21/8/2025,M,,,387,45,75,59.95,8.06,,2AAN3678,RMK_CY09,RMK_2XVU,SM8H1885,,,7,0K03,,200,74.54,,,,,,,,,,,,,,,,,,,
1713-086-6023B4,16/8/2025,6780-911-1029B4,MASKED_ITEM_109,341,PCS,88.78,44.85,BT,S3,P,MASKED_81178,4EE8DA1,26,0,OP_C644JP93L,MS.ZXQBYVIP_7054,BD330D4DF22,24/8/2025,8479-106-6892B7,MASKED_ITEM_109,89,ZONE_Z,,Q,OP_QA5QBIQCU,MR.CTSB00VT_2324,BD330D4DF22,20/8/2025,1107-930-7006B3,MASKED_ITEM_109,410,F,IL,F,OP_Q6GS3U8G3,MRS.K5W9UW24_6848,-1,,M,BD330D4DF22,9023-146-3922B4,MASKED_ITEM_109,29/8/2025,146,C,S1,P,PMEP9560,OP_LFFDRUH0K,MR.2UGX8LPX_5474,14,5044,MASKED_PROCESS_108,MASKED_MACHINE_108,MASKED_MODEL_108,2/8/2025,D,,,395,317,391,16.93,53.79,,8RCO4289,RMK_T0X8,RMK_DPN8,70U72152,,,8,H103,,335,56.72,,,,,,,,,,,,,,,,,,,
8177-914-9645B3,18/8/2025,9268-335-0447B4,MASKED_ITEM_110,491,PCS,63.41,81.72,BT,S3,Q,MASKED_14431,4EE8DA1,398,0,OP_MBGZR40MH,MR.3YR14BFX_1232,BD330D4DF22,24/8/2025,6605-783-0348B3,MASKED_ITEM_110,24,IL,,Q,OP_9V22LNXEH,MR.T0LZUVYQ_1037,BD330D4DF22,15/8/2025,0386-149-9308B7,MASKED_ITEM_110,186,M,ZONE_Z,P,OP_ZV68TRYNC,MRS.X7KM6IGK_6417,-1,,C,BD330D4DF22,7096-552-6163B3,MASKED_ITEM_110,20/8/2025,276,F,ZONE_Z,F,E1KQ1854,OP_CLPV4FJMV,MR.JN2VNGJY_1003,14,5922,MASKED_PROCESS_109,MASKED_MACHINE_109,MASKED_MODEL_109,2/8/2025,D,,,289,439,353,38.38,68.15,,NJ7I2504,RMK_7W8H,RMK_J558,8F5D0468,,,9,NC13,,59,36.37,,,,,,,,,,,,,,,,,,,
5530-444-5418B3,5/8/2025,1585-768-6454B4,MASKED_ITEM_111,201,PCS,96.03,23.39,BT,IL,Q,MASKED_89576,4EE8DA1,121,0,OP_20WB9RCNC,MR.WIJ77E2E_8925,BD330D4DF22,24/8/2025,9290-527-8930B4,MASKED_ITEM_111,311,ZONE_Z,,P,OP_A6V83FR4K,MS.Q2VIXZDD_4274,BD330D4DF22,7/8/2025,8694-336-2695B3,MASKED_ITEM_111,209,M,IL,Q,OP_F8CENKCNI,MRS.LBOT76EG_4550,-1,,C,BD330D4DF22,8183-640-9153B4,MASKED_ITEM_111,19/8/2025,87,M,ZONE_Z,Q,NKR71033,OP_K6FZ0WGU0,MS.04BY01PO_0024,14,5668,MASKED_PROCESS_110,MASKED_MACHINE_110,MASKED_MODEL_110,5/8/2025,M,,,134,72,217,89.24,54.76,,79YT6396,RMK_1UY4,RMK_K8EH,LC147554,,,10,SU18,,159,91.31,,,,,,,,,,,,,,,,,,,
7248-568-9368B7,18/8/2025,8035-715-4631B4,MASKED_ITEM_112,43,PCS,90.48,25.31,BT,IL,P,MASKED_44669,4EE8DA1,133,0,OP_K33TPZFFA,MR.YSP814EP_8250,BD330D4DF22,8/8/2025,0644-403-8469B4,MASKED_ITEM_112,409,IL,,P,OP_OWM68L1SZ,MRS.NQEVQJYX_3660,BD330D4DF22,7/8/2025,5605-654-2966B3,MASKED_ITEM_112,367,C,S1,Q,OP_413ZLK81L,MS.0H10SUWW_2971,-1,,C,BD330D4DF22,5549-395-3833B4,MASKED_ITEM_112,13/8/2025,145,F,S2,Q,M1GV6253,OP_AHDTA7EIH,MR.NBPD1FZC_6897,14,6999,MASKED_PROCESS_111,MASKED_MACHINE_111,MASKED_MODEL_111,12/8/2025,M,,,110,478,75,24.19,30.44,,RGZB0259,RMK_NQSL,RMK_MHSE,IJYI5378,,,11,DK66,,262,43.95,,,,,,,,,,,,,,,,,,,
8185-696-9262B3,15/8/2025,5295-384-8983B3,MASKED_ITEM_113,418,PCS,64.8,51.37,BT,ZONE_Z,Q,MASKED_20525,4EE8DA1,422,0,OP_ZJGKI6N8E,MRS.DEZ36SPM_7031,BD330D4DF22,3/8/2025,0685-862-5364B4,MASKED_ITEM_113,240,IL,,F,OP_Z4KMN4PCS,MS.WZXRJNXA_4501,BD330D4DF22,15/8/2025,1683-510-8004B3,MASKED_ITEM_113,212,C,IL,Q,OP_B494JKWFM,MR.P2OWGOLD_4282,-1,,C,BD330D4DF22,7113-196-2133B4,MASKED_ITEM_113,29/8/2025,387,C,S1,F,B3XS5379,OP_TS1GVCJBE,MRS.FGFGAUOZ_4570,14,5908,MASKED_PROCESS_112,MASKED_MACHINE_112,MASKED_MODEL_112,3/8/2025,D,,,9,410,44,50.17,35.67,,2WVA9381,RMK_81GX,RMK_QI57,X5RQ9835,,,12,U421,,147,59,,,,,,,,,,,,,,,,,,,
